Time,TM,RSRP,RSSI,UE_TX_Power,RSRQ,NodeB_RX
18:04:40.378,2,-87.1,-76.2,-7.2,-10.9,-101.4
18:04:41.088,2,-90,-81.9,-14.4,-8,-100.9
18:04:41.148,2,-87.9,-78.9,-12,-8.9,-104.4
18:04:50.408,1,-77,-72.1,-9,-4.9,-94.8
18:04:51.538,1,-74,-70.8,-8.8,-3.2,-91.7
18:04:51.598,1,-73.5,-68.3,-11.8,-5.2,-91.6
18:04:52.258,1,-91,-80.1,-9.5,-10.9,-109
18:04:52.608,1,-83.4,-77.9,-5,-5.4,-99.9
18:04:52.668,1,-85.7,-79.6,-1.4,-6.1,-99.2
18:04:53.408,1,-90.4,-78.9,-6,-11.4,-101.2
18:04:53.728,2,-91.7,-74.7,-3,-17,-97.2
18:04:54.108,2,-82.1,-75.2,-12,-7,-97
18:04:55.948,1,-85.7,-80.2,-18,-5.5,-104.5
18:04:56.588,1,-81.8,-75.8,-15,-6,-101.5
18:04:56.668,1,-81.5,-71.3,-10.2,-10.2,-99.5
18:04:56.888,1,-81.2,-72.9,-15,-8.3,-97.4
18:04:56.938,1,-89.8,-78.2,-12.8,-11.7,-99.3
18:04:57.388,1,-85.9,-80,-13,-5.9,-97.1
18:04:57.608,1,-82.5,-77.9,-9.2,-4.5,-99.7
18:04:57.658,1,-84,-77.8,-14.8,-6.3,-95.4
18:04:57.688,1,-81.2,-73.8,-14,-7.3,-94.3
18:04:58.108,1,-81.5,-76.8,-16,-4.8,-97.2
18:04:58.378,1,-81.5,-75.4,-14.8,-6.1,-98.4
18:04:58.408,1,-84.6,-79.2,-18,-5.4,-105.5
18:04:58.748,1,-86.1,-79.2,-11,-7,-95.5
18:04:58.828,1,-80.8,-74.9,-13,-5.8,-97.6
18:04:59.048,1,-85.4,-78.4,-11,-7,-102.8
18:04:59.098,1,-82.5,-77.2,-11.8,-5.2,-98.5
18:04:59.128,1,-92.1,-80.9,-15,-11.2,-104.7
18:04:59.178,1,-81,-76.2,-14.8,-4.8,-98.8
18:04:59.468,1,-86,-78.8,-13,-7.2,-105.2
18:04:59.548,1,-80.4,-76,-17,-4.4,-100.3
18:04:59.818,1,-80.9,-75,-17.8,-5.9,-100.5
18:04:59.898,1,-81.9,-76.5,-11.8,-5.4,-100.3
18:05:34.840,1,-86.2,-79.3,-2.1,-6.9,-99.2
18:05:44.200,2,-92.7,-81.6,3,-11.1,-98.1
18:05:44.580,2,-97.7,-85.7,9.5,-12,-105.2
18:05:44.920,2,-91.3,-80.6,1.5,-10.8,-97.1
18:05:45.050,2,-94.5,-84.8,0.4,-9.7,-104.2
18:05:45.170,2,-93.9,-85.2,0,-8.8,-101
18:05:45.520,1,-97.7,-83.9,6.2,-13.7,-110.4
18:05:45.570,1,-94.8,-83.2,0.6,-11.7,-108.4
18:05:45.640,1,-95.8,-80.9,5.5,-14.9,-100.7
18:05:46.300,2,-100.6,-86.2,9.3,-14.4,-104.8
18:05:46.380,2,-97.5,-85.3,4,-12.1,-106.1
18:05:47.010,2,-98.7,-84.1,9.7,-14.6,-107.5
18:05:47.380,2,-98.4,-84.8,14.2,-13.6,-103.9
18:05:47.730,2,-92.3,-80.9,0.4,-11.3,-100.1
18:05:47.800,2,-95.1,-83.3,5.2,-11.8,-105.1
18:05:48.240,2,-92.7,-82.4,7.7,-10.3,-98.2
18:05:48.440,2,-89.6,-80,5,-9.6,-102
18:05:48.810,2,-94.4,-82,4,-12.4,-102.1
18:05:49.240,2,-95,-81.8,12.7,-13.2,-100.1
18:05:49.540,2,-97.7,-83.2,9,-14.5,-101.8
18:05:50.600,2,-96.2,-83.4,2.3,-12.8,-100.5
18:05:50.680,2,-95.8,-82.2,5.3,-13.6,-105.3
18:05:50.920,2,-97.2,-85.4,8.7,-11.8,-108.4
18:05:51.280,2,-96.1,-83.9,8.7,-12.2,-101
18:05:51.400,2,-99.2,-82.2,5.7,-16.9,-103.4
18:05:51.702,2,-94.6,-81.9,3.2,-12.7,-106
18:05:52.130,2,-92.2,-78.3,4.4,-13.9,-100.6
18:05:52.410,2,-92.9,-79.2,5.1,-13.8,-103.1
18:05:52.640,2,-96.7,-80.4,6.7,-16.3,-100.9
18:05:52.840,2,-95.7,-84,4.3,-11.7,-106.7
18:05:53.562,2,-99.1,-84.2,6.1,-14.9,-110.6
18:05:53.862,2,-93.8,-82.2,3.7,-11.6,-100.8
18:05:54.200,2,-93.5,-82.5,8.7,-11,-105.9
18:05:54.280,2,-95,-81,7.7,-14,-99.5
18:05:54.580,2,-96.7,-82,-1,-14.7,-108.5
18:05:56.320,2,-93.6,-81.3,8.1,-12.2,-104.1
18:05:56.370,2,-94.2,-82.8,7,-11.4,-103.4
18:05:56.560,2,-94.3,-81.9,15.5,-12.4,-100.4
18:05:56.600,2,-98.4,-81.5,12.1,-16.9,-100.4
18:05:57.952,2,-96.4,-81.5,0.4,-14.9,-107.4
18:06:05.280,2,-102.6,-89,11.2,-13.6,-109.7
18:06:05.340,2,-103.9,-88.6,13.9,-15.4,-108.3
18:06:05.400,2,-106,-89.5,14.4,-16.5,-110.1
18:06:05.560,2,-102.7,-88.5,18.8,-14.2,-108.1
18:06:05.640,2,-101.6,-87.7,16.8,-13.9,-104.6
18:06:06.062,2,-105.1,-87.1,14.8,-18,-105
18:06:06.212,2,-101.6,-87.8,11.3,-13.9,-110.1
18:06:06.360,2,-99.8,-87.8,13.8,-12,-108.4
18:06:12.962,2,-102.9,-90.6,12.2,-12.3,-109.5
18:06:13.360,2,-104.5,-89,14.9,-15.5,-108.3
18:06:13.560,2,-102.8,-87.9,17.4,-14.9,-109.9
18:06:13.800,2,-98.9,-85.5,6.2,-13.4,-110.4
18:06:14.130,2,-105,-87.9,19.4,-17.1,-104
18:06:14.160,2,-101.2,-87.3,13.4,-13.9,-106.5
18:06:14.320,2,-102.6,-88.1,14,-14.5,-110.4
18:06:32.460,1,-92.9,-86.2,1.8,-6.8,-97.9
18:06:32.540,1,-91.8,-84.8,4.8,-7.1,-106.2
18:06:33.300,1,-96.5,-82.3,11.7,-14.2,-108.3
18:06:33.880,1,-94.4,-85.3,8.8,-9.1,-103.7
18:06:34.132,1,-108.2,-82.1,2.8,-26.1,-112.2
18:06:37.080,1,-102.9,-83.1,10.8,-19.8,-108.9
18:06:38.340,1,-97.8,-83.6,10.4,-14.2,-105.7
18:06:39.252,1,-110.5,-85.9,8.4,-24.6,-114.9
18:06:39.262,1,-111.3,-86.6,8.7,-24.7,-105.8
18:06:39.410,1,-99.6,-87.1,19.2,-12.5,-108
18:06:39.842,1,-111.1,-89.5,13.5,-21.6,-117.8
18:06:39.872,1,-110.9,-86.8,15.9,-24.1,-112
18:06:39.902,1,-106.7,-87.8,13.8,-18.9,-116.6
18:06:39.912,1,-103.8,-88.7,14.1,-15.2,-111.6
18:06:40.052,1,-103.3,-89.5,11.3,-13.8,-112
18:06:40.720,1,-104.5,-89.9,19.3,-14.6,-109.5
18:06:41.090,1,-101.6,-88.8,13.7,-12.9,-108.5
18:06:41.230,1,-103.8,-89.6,17.9,-14.3,-108.1
18:06:42.480,1,-103,-91.9,18,-11.1,-106.7
18:06:42.590,1,-106.9,-91.8,18.6,-15.2,-115.9
18:06:42.640,1,-103.8,-90.7,18,-13.1,-110.4
18:06:43.080,1,-107.3,-91.4,20.4,-15.9,-108.7
18:06:43.200,1,-104.3,-89.3,18.1,-15,-113.6
18:06:43.652,1,-105.8,-91.3,19.8,-14.5,-110.6
18:06:44.240,1,-103.3,-88.5,20.2,-14.8,-113.4
18:06:44.320,1,-106.1,-90.7,19.6,-15.4,-105
18:06:44.640,1,-107.1,-89.4,21.1,-17.6,-107.1
18:06:45.120,2,-109.5,-91.6,18.5,-17.9,-112.6
18:06:45.240,2,-103.6,-87,21.6,-16.6,-100.1
18:06:45.280,2,-105.8,-90.8,21.2,-15,-108.5
18:06:45.320,2,-104.1,-90.2,21.5,-13.9,-109.1
18:06:45.872,2,-105.6,-90.6,18.6,-15.1,-106.3
18:06:55.792,2,-114.1,-93,15.7,-21.1,-113
18:06:56.372,2,-115.7,-91.8,16.2,-24,-113.7
18:06:56.432,2,-107,-90.5,16.2,-16.5,-111.7
18:06:56.600,2,-117.9,-91.8,19.3,-26.1,-116.8
18:06:56.760,2,-111.8,-91.8,19.3,-20.1,-119.3
18:06:57.080,2,-113.1,-90.3,19.3,-22.8,-110.7
18:06:57.560,2,-108.1,-90.2,17.2,-17.8,-111.4
18:06:58.260,2,-112.7,-91.8,19.2,-21,-114.8
18:06:59.280,2,-105.9,-89.5,17.2,-16.4,-111.1
18:07:00.730,2,-107.7,-91.1,18.8,-16.6,-112.1
18:07:01.140,2,-110.4,-91.4,21.2,-19,-105.3
18:07:01.440,2,-105.4,-89.6,19.2,-15.8,-112.9
18:07:01.500,2,-109.1,-90.4,21.2,-18.7,-109.8
18:07:01.810,2,-108,-91.5,16.1,-16.5,-117.6
18:07:01.880,2,-112.1,-92.8,21.2,-19.4,-118.8
18:07:02.160,2,-109,-93.8,21.2,-15.3,-119.3
18:07:02.840,2,-111.2,-91.7,21.2,-19.5,-115.7
18:07:03.310,2,-118.9,-93.3,17.3,-25.5,-115.8
18:07:03.662,2,-118.2,-93.3,21.2,-24.8,-113.1
18:07:04.022,2,-112.9,-93.6,21.2,-19.3,-114.4
18:07:04.082,2,-105.6,-93.2,21.2,-12.4,-108.1
18:07:04.102,2,-114.7,-92.9,21.2,-21.8,-116.4
18:07:04.122,2,-110.4,-91.7,21.2,-18.7,-116.5
18:07:04.132,2,-115.7,-91.9,16.3,-23.7,-115.6
18:07:04.142,2,-109.7,-91.8,21.2,-17.9,-108.3
18:07:04.152,2,-110.1,-90.2,17.3,-19.9,-111.2
18:07:04.332,2,-103.1,-89.2,17.3,-13.8,-109.7
18:07:05.160,2,-110.5,-92.4,21.2,-18,-109.9
18:07:06.130,2,-101.3,-89.7,17.3,-11.6,-105.4
18:07:06.190,2,-108,-91.8,15.3,-16.2,-109
18:07:06.490,2,-112.9,-91.5,12.1,-21.4,-115.8
18:07:07.570,2,-110.3,-93.5,17.3,-16.8,-114.7
18:07:09.422,2,-104.2,-93.8,10.2,-10.5,-116.2
18:07:10.870,1,-103.1,-90.6,13.9,-12.5,-113.9
18:07:11.160,1,-104.6,-91.1,18.9,-13.6,-106
18:07:11.240,1,-102,-92.4,12,-9.6,-108.7
18:07:16.324,1,-113.4,-94.3,15,-19,-113.1
18:07:17.878,1,-109.3,-93.5,20,-15.8,-111.1
18:07:26.518,1,-111.1,-91.4,19,-19.6,-104.7
18:07:26.528,1,-113.8,-94.8,18,-19.1,-115
18:07:26.718,1,-115.6,-93.8,18.2,-21.9,-117.9
18:07:31.448,1,-114.4,-95.1,22.2,-19.3,-116.1
18:07:32.038,2,-111.3,-93.7,18.1,-17.6,-112.5
18:07:33.628,2,-113.1,-96,22.1,-17.1,-111.6
18:07:33.708,2,-113.8,-96.6,22.2,-17.2,-122
18:07:33.718,2,-112.8,-95.8,22.2,-16.9,-115.8
18:07:39.948,1,-107.9,-96.9,12.4,-11,-115.3
18:07:40.106,1,-109.4,-96.8,17.4,-12.5,-121.9
18:07:40.186,1,-110.7,-96.1,22.2,-14.6,-116.3
18:08:57.940,1,-113.3,-98.5,14.2,-14.8,-119.2
18:09:09.748,1,-108.7,-95.1,15,-13.6,-117.6
18:09:11.020,1,-100.6,-90.2,5,-10.3,-112.5
18:09:11.060,1,-103.4,-96.2,1.8,-7.1,-118.1
18:09:13.808,1,-101.1,-94.4,6.2,-6.6,-115.6
18:09:16.308,1,-107.1,-93.8,8.2,-13.2,-119.4
18:09:16.608,1,-103.7,-95.7,7.2,-8,-119.1
18:09:16.688,1,-104,-93.8,4,-10.3,-119.2
18:09:20.248,1,-106.1,-93.3,6,-12.8,-116.4
18:09:25.948,1,-104.5,-91.5,12.5,-13,-115.3
18:09:30.288,1,-108.6,-94.1,15.7,-14.5,-108.9
18:09:32.448,1,-108.9,-94.9,11.8,-14,-119.4
18:09:32.788,1,-109,-94.8,19.4,-14.2,-115.3
18:09:36.388,1,-106.4,-93.8,13.8,-12.6,-108.6
18:09:39.648,1,-102.1,-90.2,9.8,-11.8,-110.7
18:09:48.420,1,-101.3,-90.2,5.8,-11.1,-107
18:09:49.008,1,-105.3,-93.5,2.1,-11.8,-114.7
18:09:52.948,1,-106.1,-94,8.8,-12.1,-108.2
18:10:01.328,1,-100.8,-92.8,4.8,-8,-111.9
18:10:03.880,1,-114.1,-91.5,-3.3,-22.6,-115.4
18:10:03.890,1,-111.9,-90.4,-1.3,-21.4,-118.5
18:10:10.370,1,-99.1,-88,2.8,-11.1,-108.7
18:10:12.048,1,-104,-94.2,8.8,-9.9,-111.6
18:10:19.588,1,-106.1,-92.8,3.7,-13.2,-117.8
18:10:20.308,1,-103.4,-94,6.7,-9.4,-110.4
18:10:20.388,1,-99.6,-90.8,7.8,-8.9,-109.5
18:10:21.748,1,-100.3,-92.8,-1.3,-7.4,-108
18:10:21.808,1,-97.5,-87.6,-0.2,-10,-112.4
18:10:22.178,1,-97.4,-92.9,-1.3,-4.4,-109.7
18:10:23.270,1,-96.5,-85.6,5.8,-11,-106
18:10:23.560,1,-95.5,-85.5,4.8,-10,-111.1
18:10:23.990,1,-97.1,-84.8,2.1,-12.3,-110.2
18:10:27.170,1,-97.9,-90.2,8.4,-7.7,-111.7
18:10:27.510,1,-95.3,-84.5,9.8,-10.8,-102.2
18:10:29.330,1,-101,-91.1,12.8,-10,-105.4
18:10:30.388,1,-93.9,-84.2,0.8,-9.7,-102.3
18:10:37.588,1,-92.5,-82,-4.2,-10.5,-98.6
18:10:41.548,1,-84.3,-74,2.8,-10.3,-94.6
18:10:42.268,1,-83.4,-79.4,-5.3,-4,-98.8
18:10:45.928,1,-86.2,-78.2,-7.3,-8,-97.2
18:11:02.488,1,-87.9,-80.9,-4.3,-7,-99.5
18:11:02.850,1,-88.6,-83,-0.9,-5.6,-102.7
18:11:20.128,1,-85.4,-78.1,-3.9,-7.4,-100.5
18:11:21.868,1,-90.8,-81.4,3.8,-9.4,-97.9
18:11:21.928,1,-88.4,-80.8,-1.9,-7.6,-101.2
18:11:24.748,1,-94.9,-88.7,-0.3,-6.2,-110.9
18:11:24.808,1,-93.6,-83.2,1.8,-10.4,-108.3
18:11:34.210,1,-88.9,-83.7,-9.3,-5.2,-109.6
18:11:34.420,1,-92.8,-78.1,-6.3,-14.7,-103.8
18:11:40.228,1,-88.9,-78.2,1.8,-10.7,-99.2
18:11:42.748,1,-86.4,-76.5,-2.2,-9.9,-95.1
18:11:43.108,1,-92.2,-82.4,-0.2,-9.8,-101.8
18:11:44.208,1,-88,-77.8,0.8,-10.2,-94.3
18:11:44.548,1,-85.1,-75.9,-3.2,-9.2,-97.7
18:12:02.248,1,-62.9,-53.6,-15.2,-9.3,-73
18:12:02.548,1,-63.7,-54.5,-23.3,-9.2,-84
18:12:10.110,1,-79.9,-73.8,-19.3,-6,-101.8
18:12:13.410,1,-79.1,-70.3,-17.9,-8.8,-94.8
18:12:16.288,1,-73.6,-63.1,-28.2,-10.5,-82.7
18:12:23.508,1,-83.2,-76.1,-10.2,-7.2,-100.5
18:12:24.148,1,-70.9,-61.8,-13.2,-9.1,-85.2
18:12:32.788,1,-70.6,-64.8,-23.9,-5.8,-87.4
18:12:33.868,1,-70.3,-63.8,-17.2,-6.5,-90.1
18:12:34.288,1,-70.8,-63.1,-22.3,-7.7,-82.8
18:12:35.008,1,-71,-65.7,-23.3,-5.3,-86.3
18:12:35.728,1,-68,-60.3,-23.9,-7.7,-86.6
18:12:41.428,2,-69.5,-58.8,-22.2,-10.7,-77.8
18:12:42.148,2,-66.9,-56.9,-36.2,-10,-87.3
18:12:44.300,2,-61.5,-53.7,-36.3,-7.9,-82.4
18:12:44.950,1,-71.3,-67.2,-30.3,-4.1,-93.1
18:12:50.788,1,-63.5,-53.8,-34,-9.6,-82.2
18:12:51.508,1,-63.9,-59.1,-30.7,-4.8,-86.4
18:12:53.410,1,-62.1,-57.9,-27.4,-4.2,-83.5
18:12:54.758,1,-61.3,-58.7,-35.3,-2.7,-81.7
18:12:56.550,1,-70.6,-64.3,-32,-6.3,-92.7
18:12:56.630,1,-71.8,-66.7,-20.4,-5.2,-90
18:12:57.008,1,-69.5,-66.3,-25.7,-3.2,-83.5
18:13:04.898,1,-64.3,-60.8,-33.3,-3.5,-82.4
18:13:09.148,1,-62.1,-56.2,-33,-5.9,-87.4
18:13:09.868,1,-64.3,-61.3,-31,-3,-84.2
18:13:09.928,1,-59.5,-55,-31,-4.5,-76.4
18:13:10.288,1,-61.2,-55.4,-25.4,-5.7,-82
18:13:10.648,1,-61.3,-55.5,-27.7,-5.8,-84.5
18:13:14.928,1,-65.4,-61.9,-27.4,-3.5,-87
18:13:15.008,1,-64.4,-57.2,-31.7,-7.2,-81.7
18:13:17.788,1,-66.1,-62.4,-29.7,-3.6,-85.2
18:13:18.148,1,-65.9,-60.6,-35,-5.3,-84.8
18:13:18.508,1,-62.5,-58.5,-31.1,-4,-87.7
18:13:19.288,1,-68.4,-60.4,-29.7,-8,-88.4
18:13:19.648,1,-60,-56.6,-25.4,-3.5,-80.2
18:13:20.728,1,-67.3,-62.8,-33,-4.6,-94.5
18:13:32.576,1,-65.4,-62.4,-29.8,-3,-89.6
18:13:32.656,1,-66.5,-63.8,-28.8,-2.8,-84.8
18:13:32.816,1,-66.8,-63.2,-32,-3.5,-90.6
18:13:34.296,1,-65,-61.3,-31.8,-3.7,-85.8
18:13:36.656,1,-66.1,-62.8,-29.8,-3.2,-89
18:13:37.576,1,-66.4,-61.6,-29.8,-4.8,-90.4
18:13:40.496,1,-67,-63.2,-27.8,-3.9,-85.4
18:13:40.576,1,-66.8,-58.4,-32.8,-8.4,-82.6
18:13:40.936,1,-67.3,-59,-34.8,-8.3,-87.3
18:13:41.136,1,-68.2,-65,-31,-3.2,-90.5
18:13:41.216,1,-69,-61.8,-34.8,-7.2,-89.9
18:13:44.704,1,-67.7,-63.8,-25.4,-3.9,-91.8
18:13:45.714,1,-71.7,-64.2,-25.6,-7.5,-90.5
18:13:47.164,1,-69.3,-64.8,-32,-4.6,-98.3
18:13:52.576,1,-69.4,-59.9,-27,-9.4,-84.6
18:13:59.394,1,-67.7,-63.3,-23.8,-4.4,-89
18:14:03.004,1,-72.3,-66.1,-24.4,-6.2,-95.6
18:14:03.724,1,-68.7,-63.3,-29,-5.3,-91.1
18:14:04.144,1,-66.5,-63.4,-29,-3.1,-90.9
18:14:04.784,1,-66.8,-63.5,-20.4,-3.3,-87.8
18:14:05.884,1,-65.7,-62.7,-26.4,-3.1,-87.2
18:14:06.304,1,-70.6,-67,-28.4,-3.6,-96.6
18:14:08.216,1,-71.5,-65.8,-24.6,-5.8,-97.4
18:14:16.724,2,-80.8,-71.5,-29,-9.3,-99.2
18:14:16.936,2,-80.9,-69.2,-21.6,-11.7,-97.1
18:14:17.216,2,-72.6,-63.9,-19.8,-8.7,-86.8
18:14:22.176,2,-72.9,-66.8,-30.8,-6.2,-88.5
18:14:24.944,2,-85.1,-65.6,-34.2,-19.5,-100.2
18:14:25.304,2,-76.7,-60.2,-35,-16.5,-88
18:14:26.084,2,-65.2,-56,-29.7,-9.2,-84.4
18:14:27.164,1,-65.9,-57.4,-31.2,-8.5,-87.9
18:14:32.504,1,-60.7,-56.7,-40,-4,-86
18:14:33.284,1,-56.9,-53.2,-30.4,-3.7,-78.1
18:14:34.686,1,-57.3,-50.5,-30.2,-6.8,-81.7
18:14:39.406,1,-68.3,-63.6,-26.4,-4.7,-84.9
18:14:41.144,1,-74.3,-67.6,-24.4,-6.7,-91.4
18:14:41.864,1,-67,-64,-28.4,-3,-88.3
18:14:42.284,1,-63.4,-55.8,-29,-7.6,-81.8
18:14:42.584,1,-69.1,-61.3,-28.2,-7.8,-86.5
18:14:44.804,1,-72.3,-65,-29.4,-7.3,-95
18:14:46.914,1,-74.3,-67.6,-19.8,-6.7,-86.8
18:14:48.064,1,-63.7,-60.5,-26,-3.2,-87.6
18:14:49.784,1,-67.8,-60,-24,-7.8,-84.7
18:14:50.144,1,-65.6,-59.8,-23.2,-5.9,-88.3
18:14:52.724,1,-62.6,-58.2,-17.4,-4.5,-80.5
18:14:59.584,1,-74.8,-71.6,-25,-3.2,-88.7
18:15:07.424,1,-76.9,-73.5,-20.2,-3.4,-90.9
18:15:07.484,1,-73.5,-70.2,-23,-3.4,-90.3
18:15:07.844,1,-68,-63.4,-20.2,-4.5,-84.8
18:15:08.504,1,-82,-72.7,-20.2,-9.3,-100.4
18:15:10.304,1,-78.5,-73.2,-23,-5.3,-96.5
18:15:10.364,1,-78.7,-71.8,-21,-6.9,-97.6
18:15:17.204,1,-83.1,-76.3,-12.4,-6.8,-97.3
18:15:17.504,1,-79.1,-72,-16.2,-7.1,-94.3
18:15:18.224,1,-71.5,-67.2,-16.4,-4.2,-90.4
18:15:22.186,1,-79.5,-71.2,-12.4,-8.2,-95
18:15:25.084,1,-77.9,-74.1,-4.4,-3.8,-93.3
18:15:25.164,1,-80,-71.7,-11,-8.4,-98.5
18:15:25.504,1,-90.9,-81.2,2.6,-9.8,-105.4
18:15:25.784,1,-83.3,-74.2,1.8,-9,-94.8
18:15:32.364,1,-81.8,-72.2,3.6,-9.6,-87.8
18:15:35.144,1,-81.1,-77.2,-1.4,-3.8,-96.2
18:15:36.224,1,-86,-76.5,1.6,-9.5,-96.8
18:15:38.084,1,-84.2,-74.7,0.6,-9.6,-100.9
18:15:38.766,1,-82.5,-74.6,-8,-7.9,-97.5
18:15:39.326,1,-92.8,-75.1,-2,-17.8,-98.1
18:15:41.724,1,-85.8,-75,-3.4,-10.8,-98.2
18:15:42.784,2,-82.9,-73.1,-18,-9.8,-93.3
18:15:44.144,2,-81,-75.2,-8,-5.7,-98
18:15:44.186,2,-79.3,-74.6,-14,-4.7,-99.8
18:16:07.406,2,-84.2,-78.1,-8.2,-6.1,-92.8
18:16:08.364,2,-90.4,-84.2,-8.4,-6.2,-103.3
18:16:10.144,1,-78.8,-72.2,-8.4,-6.5,-93.1
18:16:10.784,1,-88.4,-82.4,-16,-6,-103.2
18:16:11.584,1,-81.5,-78.2,-12,-3.4,-98.8
18:16:16.254,1,-91.4,-81.7,-11,-9.7,-99.2
18:16:23.394,1,-78.7,-74.5,-4.2,-4.2,-91.4
18:16:27.084,1,-94.5,-83.1,-4.3,-11.5,-102.8
18:16:28.606,1,-93,-85.3,-8,-7.7,-104.9
18:16:33.546,1,-88.2,-78.8,3.7,-9.4,-100.2
18:16:34.974,2,-90.8,-84.8,-1.7,-6,-100.6
18:16:36.466,2,-101.3,-87.8,-12,-13.5,-112
18:16:50.386,1,-91.4,-86.7,-0.4,-4.7,-105.5
18:16:50.754,1,-93.1,-86.6,-0.8,-6.5,-110
18:16:52.284,1,-90.2,-85.8,-0.2,-4.4,-109.6
18:16:53.004,1,-89.8,-82,-6,-7.8,-98.5
18:16:53.266,1,-86.1,-82.3,-7,-3.8,-104.3
18:16:53.644,1,-88.6,-83.8,-8,-4.8,-100.1
18:16:54.066,1,-92.7,-86.2,-1,-6.5,-110.6
18:16:55.084,1,-92.8,-84.8,-5,-8,-104.3
18:16:55.504,1,-97.6,-89.4,4.6,-8.1,-106.4
18:16:56.224,1,-91.5,-85.6,-0.4,-5.9,-98.1
18:16:56.864,1,-94.8,-85.7,2.8,-9.2,-107.3
18:17:00.206,2,-101.9,-85.4,4.6,-16.5,-105
18:17:00.474,2,-94.5,-83.7,-2.5,-10.9,-104.3
18:17:00.504,2,-94.6,-82.3,4.5,-12.3,-100.2
18:17:01.144,2,-96.1,-84.7,-2,-11.5,-106.6
18:17:01.196,2,-99.3,-85.5,-3,-13.8,-103.8
18:17:01.266,2,-95.4,-85.1,0.5,-10.3,-104
18:17:01.606,2,-96.5,-82,1.7,-14.5,-111.5
18:17:02.326,2,-102.1,-84.2,5.5,-17.8,-108.3
18:17:02.686,2,-98.6,-83.9,-3,-14.7,-110.8
18:17:03.224,2,-95.1,-85.2,7.5,-9.9,-100.8
18:17:03.504,2,-97.4,-87.3,0.2,-10.1,-104.2
18:17:03.584,2,-97.2,-89.6,4.6,-7.6,-106.2
18:17:03.666,2,-90.5,-82.2,0.8,-8.3,-106.8
18:17:03.864,2,-95,-85.6,4.8,-9.4,-105.1
18:17:04.026,2,-91.6,-83.9,0.2,-7.7,-104.8
18:17:04.076,2,-89.1,-80.7,-5,-8.4,-103.4
18:17:04.856,1,-89,-81.6,-0.5,-7.4,-104.7
18:17:05.166,1,-85.5,-82.1,-7.4,-3.4,-103.6
18:17:05.576,1,-85.3,-79.1,-5.2,-6.3,-104.6
18:17:05.876,1,-84.8,-77.8,-6.8,-7,-101.1
18:17:05.936,1,-89.6,-82.7,-7.2,-6.9,-97.2
18:17:06.026,1,-86.9,-79.9,-7.4,-7,-103.8
18:17:06.266,1,-90.3,-85.1,-7.3,-5.2,-109.2
18:17:06.504,1,-92.4,-84.2,-8.2,-8.2,-112.3
18:17:06.606,1,-85.6,-76.7,-13,-9,-99.2
18:17:06.626,1,-85.3,-76.2,-11.4,-9,-98.1
18:17:06.784,1,-91.2,-83,-8.4,-8.2,-106.2
18:17:06.956,1,-88.7,-81.5,-5,-7.2,-105.6
18:17:07.144,1,-90.2,-82.1,-8.3,-8.1,-103.7
18:17:07.224,1,-91.7,-86,-9.4,-5.7,-110.4
18:17:07.326,1,-88.9,-83.6,-3.3,-5.3,-104.1
18:17:07.626,1,-94.8,-86,-8.4,-8.8,-108.4
18:17:08.046,1,-89.8,-81,-8.3,-8.8,-101.6
18:17:08.144,1,-87.1,-82.2,-8.4,-4.9,-104.6
18:17:08.426,1,-83.7,-76.6,-13.3,-7.1,-102.3
18:17:08.584,1,-83.8,-80,-10.4,-3.8,-99.7
18:17:09.196,1,-90.7,-83.5,-4.8,-7.2,-109.6
18:17:09.566,1,-89.1,-80.9,-10.4,-8.2,-98.7
18:17:09.796,1,-86.1,-81,-7.8,-5.1,-96.2
18:17:09.846,1,-87.5,-81.3,-7.4,-6.2,-102.5
18:17:09.926,1,-83.7,-76.2,-12.4,-7.4,-92.8
18:17:10.296,1,-86.2,-80.7,-6,-5.6,-98.7
18:17:10.504,1,-86.6,-79.1,-9.4,-7.5,-104
18:17:10.666,1,-89,-83.2,-5.3,-5.7,-109.5
18:17:10.784,1,-85.3,-78.8,-4.4,-6.5,-100.6
18:17:10.864,1,-85.8,-77.8,-11,-8.1,-101.6
18:17:10.926,1,-91.6,-82.3,-4.4,-9.3,-99
18:17:11.546,1,-87.1,-79.7,-4.4,-7.5,-98.4
18:17:12.144,1,-91.5,-83.2,-2.3,-8.2,-100.7
18:17:12.406,1,-87.6,-83.3,-3.3,-4.3,-103.1
18:17:12.504,1,-92.2,-83.6,-1.4,-8.6,-107.5
18:17:12.864,1,-92,-86.8,-0.8,-5.1,-102.1
18:17:13.034,1,-90.9,-82.1,1,-8.8,-99.6
18:17:13.126,2,-91.9,-85.5,7.6,-6.4,-103.1
18:17:13.224,2,-97,-85.4,-0.2,-11.6,-106.5
18:17:13.436,2,-93,-83.8,1,-9.2,-104.5
18:17:13.754,2,-90.8,-81.8,5,-9.1,-94.5
18:17:14.466,2,-93.7,-83.2,-6,-10.4,-107.7
18:17:15.144,2,-96.3,-82.8,-2,-13.4,-102.4
18:17:15.186,2,-100.9,-86.4,-1.4,-14.5,-109.6
18:17:15.826,2,-92.9,-84.5,10.5,-8.4,-103.3
18:17:15.966,1,-86.3,-81.8,8.6,-4.5,-95.6
18:17:16.318,1,-91.2,-82.8,0.8,-8.3,-105.7
18:17:16.686,1,-85.4,-78.5,1,-6.9,-98.4
18:17:17.066,1,-91.1,-83.1,5,-8,-101.6
