Time,TM,RSRP,RSSI,UE_TX_Power,RSRQ,NodeB_RX
15:27:21.090,1,-94.7,-83.9,4,-10.8,-108.9
15:27:24.068,2,-99.2,-83.5,13.2,-15.7,-100.4
15:27:24.438,2,-97.4,-83.3,9,-14,-106
15:27:25.460,2,-97.1,-83.2,10,-13.8,-101.8
15:27:25.580,2,-96,-83.6,8.1,-12.4,-108.1
15:27:25.930,2,-101.8,-86.7,3.7,-15.1,-105.5
15:27:26.498,1,-102.6,-85.2,2,-17.5,-116.9
15:27:30.920,2,-95.3,-82.4,7.5,-12.9,-101.6
15:27:31.160,2,-99.9,-83.2,8.5,-16.6,-101.3
15:27:31.170,2,-99.1,-82.3,7,-16.7,-104.9
15:27:31.268,2,-94.2,-80.2,-3.5,-13.9,-94.7
15:27:38.910,1,-90.3,-83.7,1.2,-6.6,-101.4
15:27:38.920,1,-90.1,-83.8,6.9,-6.4,-108.1
15:27:39.498,1,-92.6,-84.3,-0.1,-8.3,-105.5
15:27:39.738,1,-98.2,-83.1,8.2,-15.1,-102.5
15:27:40.630,1,-87.9,-76.1,-9.5,-11.9,-99
15:27:41.000,1,-87.5,-76.1,-5.5,-11.4,-102.3
15:27:41.350,1,-94,-81.6,-1.5,-12.4,-109.5
15:27:41.420,1,-90.4,-79.8,3.5,-10.7,-100.7
15:27:41.578,1,-92.3,-81.5,8.5,-10.8,-101.2
15:27:41.618,1,-96.7,-81.4,7.4,-15.3,-102.7
15:27:41.798,1,-89.4,-77.4,6.5,-12,-97.7
15:27:42.058,1,-95.7,-81.2,11.7,-14.5,-103
15:27:43.338,2,-95.3,-82.9,8.5,-12.3,-100.7
15:27:44.650,1,-91.6,-80.6,1.6,-11.1,-101.8
15:27:44.950,1,-92.1,-80.1,0.5,-12,-101.6
15:27:45.058,1,-89.9,-78,6,-11.9,-100
15:27:45.670,1,-87.4,-80.1,0.7,-7.4,-103.1
15:27:45.750,1,-88.3,-79.1,-2.9,-9.2,-102.9
15:27:47.618,1,-91.1,-80.1,2.2,-11,-98.9
15:27:48.138,1,-87,-81.2,0.7,-5.9,-104.6
15:27:48.620,1,-92.3,-78.7,-0.3,-13.7,-106.4
15:27:49.018,1,-88.8,-78.8,3.7,-10,-93.9
15:27:49.178,1,-93.6,-85.8,1.7,-7.9,-105.7
15:27:49.990,1,-93.8,-81.8,-0.8,-12,-109.9
15:27:50.440,1,-92.2,-84.4,1.9,-7.8,-105.5
15:27:50.660,1,-83.7,-78.2,2.2,-5.5,-100.6
15:27:50.710,1,-88.1,-77.5,-1.5,-10.6,-103.9
15:27:51.178,1,-90.2,-80.9,0.9,-9.3,-103.2
15:27:51.698,1,-96.8,-83,4.9,-13.8,-108.7
15:27:52.058,1,-89.9,-79,9.5,-10.9,-96.6
15:27:52.418,1,-92.6,-85,7.2,-7.6,-102.3
15:27:52.658,1,-94.1,-81.8,3.7,-12.3,-109.4
15:27:53.670,1,-96.8,-85.2,4.2,-11.6,-104.3
15:27:58.260,1,-94.4,-84.6,3.9,-9.8,-102.3
15:27:58.700,1,-93.3,-82.1,2.9,-11.2,-102.2
15:27:59.938,1,-93.7,-85.8,2.5,-7.9,-109.8
15:28:00.788,1,-93.5,-82.4,1.1,-11.1,-105.3
15:28:01.158,1,-91.5,-84.8,2.5,-6.7,-107.9
15:28:04.380,1,-93.4,-82.2,1.5,-11.2,-106.8
15:28:04.838,1,-97.2,-85.9,0.9,-11.2,-109.6
15:28:05.098,1,-94.6,-83.1,1.5,-11.5,-103.1
15:28:06.998,1,-94,-82.7,6.5,-11.4,-106.4
15:28:08.360,1,-97.8,-84.6,-0.5,-13.2,-105.3
15:28:08.578,1,-95.9,-83.8,0.5,-12.1,-107.4
15:28:09.298,1,-98.3,-85.2,-0.3,-13.1,-108.4
15:28:09.510,1,-97.3,-87.2,0.5,-10.1,-102.4
15:28:10.150,1,-97.5,-84.9,4.1,-12.6,-108
15:28:10.290,2,-96.2,-84.5,0.2,-11.7,-112.7
15:28:10.520,2,-98.5,-88.2,5.5,-10.3,-109.7
15:28:11.618,1,-103.7,-88.2,5.2,-15.4,-109.9
15:28:11.698,1,-102.2,-86.5,8.7,-15.7,-108.8
15:28:12.338,1,-94.4,-84.3,6.2,-10.1,-107.4
15:28:12.698,1,-96.8,-85.2,10.5,-11.6,-105
15:28:13.450,2,-98.3,-84.2,7.3,-14,-101.8
15:28:13.460,2,-99.5,-83.7,6.2,-15.8,-102.6
15:28:13.700,2,-96.9,-86.2,12.8,-10.6,-102.5
15:28:13.830,2,-96.4,-86.3,9.1,-10,-104.3
15:28:13.890,2,-100.9,-84.1,4.5,-16.8,-105.8
15:28:14.120,2,-95.8,-83.8,11,-12.1,-98.8
15:28:14.498,2,-100.5,-84.4,13.2,-16.1,-100
15:28:14.618,2,-98,-84.4,15,-13.6,-106.5
15:28:14.738,2,-101.1,-85.3,11.2,-15.7,-106.8
15:28:15.570,1,-97.3,-85.1,7.1,-12.2,-109.7
15:28:15.640,1,-91.7,-81.8,12.7,-9.9,-101.2
15:28:15.910,1,-98.1,-84.6,7.2,-13.5,-106.2
15:28:16.058,1,-93.6,-82.8,10.9,-10.8,-102.7
15:28:16.098,1,-99.2,-85.6,3.7,-13.6,-113.6
15:28:16.228,1,-97.8,-86.8,8.2,-10.9,-110.7
15:28:16.658,1,-100.9,-86.2,5.7,-14.7,-110.6
15:28:17.018,1,-100.9,-86.9,1.9,-14,-110.1
15:28:17.308,1,-98.5,-85.5,4.5,-13,-113.1
15:28:18.020,1,-99,-86.6,8.7,-12.4,-106.9
15:28:18.070,1,-94.3,-84.1,6.5,-10.2,-105.8
